"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0044703","GO:0044703","multi-organism reproductive process","37/2016","217/18860",0.170506912442396,1.59511923048789,3.0504079845405,0.00282216561406217,0.0183347726487204,0.0128915350028126,"CD38/GRN/VMP1/PGR/EPYC/CAD/ABCB1/MMP9/TGFB1/PTN/TGFBR1/CALCA/STC2/SPP1/CRHR1/ADCY7/IL1B/IDO1/DSG1/HAVCR2/CYP1A1/PARP1/ADRA2A/CBS/LOC102724560/CTSB/LGALS9/JUNB/SLC19A1/LEP/HSD11B2/FUT7/OXTR/MAFF/HMX3/PSG5/ADRA2B",37
"GO:0010743","GO:0010743","regulation of macrophage derived foam cell differentiation","10/2016","35/18860",0.285714285714286,2.67290249433107,3.42703970581286,0.0028395272623843,0.0183869498085608,0.0129282217780084,"MSR1/APOB/IL1B/PPARG/ITGAV/IL18/ABCA5/ABCG1/LPL/TNF",10
"GO:0051281","GO:0051281","positive regulation of release of sequestered calcium ion into cytosol","10/2016","35/18860",0.285714285714286,2.67290249433107,3.42703970581286,0.0028395272623843,0.0183869498085608,0.0129282217780084,"BAX/CEMIP/F2RL3/CXCL9/THY1/GPER1/CXCL10/CXCL11/P2RY6/CXCR3",10
"GO:0060351","GO:0060351","cartilage development involved in endochondral bone morphogenesis","10/2016","35/18860",0.285714285714286,2.67290249433107,3.42703970581286,0.0028395272623843,0.0183869498085608,0.0129282217780084,"COMP/COL1A1/MMP13/COL2A1/SERPINH1/NPR2/CBS/LOC102724560/POC1A/THBS3",10
"GO:0044773","GO:0044773","mitotic DNA damage checkpoint signaling","16/2016","71/18860",0.225352112676056,2.10820478426112,3.23652778456262,0.00289894384011695,0.0187511553422007,0.0131843017673867,"BRCA1/CLSPN/FBXO31/NOP53/IER3/TICRR/DTL/FANCD2/CHEK1/RAD9B/EME1/DONSON/PLK1/CDK1/MUC1/BLM",16
"GO:0048839","GO:0048839","inner ear development","36/2016","210/18860",0.171428571428571,1.60374149659864,3.04370973985964,0.00290835607560711,0.0187914766327751,0.0132126524504717,"IGF1/SLC4A7/COL11A1/FGF10/MCM2/KCNK2/SIX4/TGFB1/DLX5/CDH23/SOBP/TBX18/SPARC/OTX1/PLPPR4/SIX1/EPHB2/SPRY2/FGF2/COL2A1/LRIG3/DIAPH3/CCNA2/ZIC1/SLC25A27/VANGL2/FRZB/CTHRC1/STOX1/OTOGL/SLC26A5/KCNK3/TPRN/NECTIN3/HMX3/TIFAB",36
"GO:0048678","GO:0048678","response to axon injury","18/2016","84/18860",0.214285714285714,2.0046768707483,3.1926145365388,0.00295826067246049,0.0190930535978018,0.013424697076013,"GRN/TNC/KCNK2/BAX/TREM2/PTN/FOLR1/SPP1/MATN2/NREP/KLF4/KIAA0319/FGF2/DRD2/P2RY12/CDK1/RGMA/APOD",18
"GO:0032757","GO:0032757","positive regulation of interleukin-8 production","15/2016","65/18860",0.230769230769231,2.15888278388278,3.23785206429001,0.00303458566593675,0.0195643080229205,0.0137560452215855,"CD74/TLR8/PYCARD/SERPINE1/CALCA/CD2/IL1B/TLR2/NOD2/LGALS9/AFAP1L2/CLEC7A/LEP/TLR7/TNF",15
"GO:0002833","GO:0002833","positive regulation of response to biotic stimulus","69/2016","465/18860",0.148387096774194,1.38818484383001,2.93222392548541,0.00306601380398326,0.0197453960883977,0.0138833717600389,"TRAF3IP3/LTF/GRN/SPI1/PAK3/LAG3/TREM2/GZMB/RNF125/TLR8/PYCARD/NOP53/MAP2K6/HPX/SLC15A3/OAS3/PTPN6/SASH1/LY86/IL12B/IFIH1/TNFAIP3/TASL/DDX39A/NMI/ZBP1/IRF1/IRF5/PPT1/PTPN22/RSAD2/HAVCR2/OASL/TLR2/IL21/NLRC5/PARP1/CD226/ADAM8/KCNK13/GBP5/PIK3AP1/FCRL3/SLAMF6/MNDA/AIM2/CGAS/NOD2/KLK5/CD300A/NLRC3/CLEC7A/RASGRP1/SLC19A1/AURKB/SH2D1A/IRF7/CD300LF/HLA-DRB1/TLR7/HLA-C/HLA-F/LGR4/TNF/LILRA4/TIFAB/MMP12/IKBKE/CCL5",69
"GO:0002377","GO:0002377","immunoglobulin production","22/2016","111/18860",0.198198198198198,1.8541756041756,3.1224937384407,0.0030837660229196,0.0198381117818288,0.0139485619661067,"FOXP3/POLQ/TFRC/TBX21/PTPRC/CD37/TGFB1/HPX/CD86/TNFSF4/SASH3/EPHB2/IL33/RBP4/IL21/IL2RG/FCRL3/CGAS/EXO1/ATAD5/TNFRSF4/TNF",22
"GO:0050817","GO:0050817","coagulation","41/2016","248/18860",0.165322580645161,1.54661898361495,2.99775410632911,0.00310120585441747,0.019928618490561,0.0140121989920991,"SLC4A1/PLAUR/ACTB/ANGPT4/COMP/TFPI2/PIK3CG/SERPINE1/PTPN6/FN1/PLEK/ANGPTL1/PLAU/F10/F2RL3/ADORA2A/PRRG3/APOE/F12/EPHB2/THBS1/MMRN1/PTPRJ/FERMT3/ADRA2A/FCER1G/CSRP1/SVEP1/SERPINF2/COL3A1/P2RY12/FGG/ANGPTL7/HPSE/SAA1/LCK/GP1BA/PEAR1/F5/HBB/ADRA2B",41
"GO:0072006","GO:0072006","nephron development","29/2016","160/18860",0.18125,1.69562251984127,3.05699549756705,0.00311900497135644,0.0200142040784121,0.0140723758823534,"SOX8/PROM1/SIX4/TGFB1/TMEM59L/STAT1/SIX1/EDNRB/SULF1/FGF2/OSR1/GPC3/EDNRA/VANGL2/KIF26B/KLF15/HEYL/SERPINB7/SIX2/MTSS1/PDGFD/IRX3/MAGED1/WT1/SULF2/POU3F3/LGR4/AQP1/CD24",29
"GO:0032481","GO:0032481","positive regulation of type I interferon production","19/2016","91/18860",0.208791208791209,1.95327489970347,3.15355394671547,0.00313444249257655,0.0200142040784121,0.0140723758823534,"TRAF3IP3/TLR8/OAS3/OAS2/GAPDH/IFIH1/STAT1/IRF1/IRF5/PTPN22/TLR2/CGAS/KPNA2/IRF7/ISG15/TLR7/NMB/MMP12/IKBKE",19
"GO:0031297","GO:0031297","replication fork processing","14/2016","59/18860",0.23728813559322,2.219868173258,3.24661214887474,0.00313807883303232,0.0200142040784121,0.0140723758823534,"BRCA1/RAD51/POLQ/TIMELESS/BRCA2/PARP1/EME1/DONSON/TONSL/CDK1/SETMAR/EXO1/GEN1/BLM",14
"GO:0007190","GO:0007190","activation of adenylate cyclase activity","6/2016","15/18860",0.4,3.74206349206349,3.67542058188764,0.00315514854551422,0.0200142040784121,0.0140723758823534,"CALCA/CRHR1/TMIGD3/AVPR2/EDNRA/P2RY11",6
"GO:0010454","GO:0010454","negative regulation of cell fate commitment","6/2016","15/18860",0.4,3.74206349206349,3.67542058188764,0.00315514854551422,0.0200142040784121,0.0140723758823534,"TBX21/JAK3/CD69/TNFSF18/SFRP2/SOSTDC1",6
"GO:0034501","GO:0034501","protein localization to kinetochore","6/2016","15/18860",0.4,3.74206349206349,3.67542058188764,0.00315514854551422,0.0200142040784121,0.0140723758823534,"TTK/KNL1/CDK1/AURKB/RCC2/KNTC1",6
"GO:0045779","GO:0045779","negative regulation of bone resorption","6/2016","15/18860",0.4,3.74206349206349,3.67542058188764,0.00315514854551422,0.0200142040784121,0.0140723758823534,"CD38/CLDN18/CSK/CALCA/TNFAIP3/INPP5D",6
"GO:0050930","GO:0050930","induction of positive chemotaxis","6/2016","15/18860",0.4,3.74206349206349,3.67542058188764,0.00315514854551422,0.0200142040784121,0.0140723758823534,"FGF10/CXCL12/ARTN/VEGFD/CXCL8/NTF3",6
"GO:0070365","GO:0070365","hepatocyte differentiation","6/2016","15/18860",0.4,3.74206349206349,3.67542058188764,0.00315514854551422,0.0200142040784121,0.0140723758823534,"PCK2/PCK1/E2F8/CYP1A1/FRZB/E2F7",6
"GO:1903083","GO:1903083","protein localization to condensed chromosome","6/2016","15/18860",0.4,3.74206349206349,3.67542058188764,0.00315514854551422,0.0200142040784121,0.0140723758823534,"TTK/KNL1/CDK1/AURKB/RCC2/KNTC1",6
"GO:2000320","GO:2000320","negative regulation of T-helper 17 cell differentiation","6/2016","15/18860",0.4,3.74206349206349,3.67542058188764,0.00315514854551422,0.0200142040784121,0.0140723758823534,"FOXP3/TBX21/SMAD7/JAK3/CD69/TNFSF18",6
"GO:2000328","GO:2000328","regulation of T-helper 17 cell lineage commitment","6/2016","15/18860",0.4,3.74206349206349,3.67542058188764,0.00315514854551422,0.0200142040784121,0.0140723758823534,"TBX21/IL12RB1/JAK3/CD69/IL12B/TNFSF18",6
"GO:0071496","GO:0071496","cellular response to external stimulus","17/2016","78/18860",0.217948717948718,2.03894485144485,3.18090615336216,0.00316557830368678,0.0200430238605184,0.0140926396312918,"ATP1A2/BAK1/CASP8/ABCB1/TLR8/TGFB1/COL1A1/IRF1/IL1B/FGF2/ANKRD1/CHEK1/PDE2A/TLR7/AQP1/TMEM150C/SCX",17
"GO:0031579","GO:0031579","membrane raft organization","9/2016","30/18860",0.3,2.80654761904762,3.42583828774587,0.00317325276276137,0.0200430238605184,0.0140926396312918,"PTPRC/CD2/PPT1/DOCK2/COL6A1/GSN/COLEC12/LAT/YJEFN3",9
"GO:0042832","GO:0042832","defense response to protozoan","9/2016","30/18860",0.3,2.80654761904762,3.42583828774587,0.00317325276276137,0.0200430238605184,0.0140926396312918,"SLC11A1/BCL3/CD37/IL12B/GBP1/IRF8/GBP4/CCDC88B/CLEC7A",9
"GO:0046639","GO:0046639","negative regulation of alpha-beta T cell differentiation","9/2016","30/18860",0.3,2.80654761904762,3.42583828774587,0.00317325276276137,0.0200430238605184,0.0140926396312918,"RUNX3/FOXP3/TBX21/SMAD7/JAK3/CD69/TNFSF4/TNFSF18/SLC4A2",9
"GO:0001990","GO:0001990","regulation of systemic arterial blood pressure by hormone","12/2016","47/18860",0.25531914893617,2.38855116514691,3.29734026690281,0.00318015242012696,0.020065166603832,0.0141082086244806,"CMA1/EDN3/AVPR2/EDN2/EDNRB/ANPEP/SERPINF2/HSD11B2/OXTR/MME/SUCNR1/GJA5",12
"GO:0071622","GO:0071622","regulation of granulocyte chemotaxis","13/2016","53/18860",0.245283018867925,2.29466157532195,3.26524978038291,0.00319347417461228,0.0201277391474497,0.0141522045960542,"CD74/TNFSF18/NCKAP1L/TNFAIP6/CCR7/RAC2/CCL21/THBS1/PTPRJ/JAM3/CXCL8/DPP4/CCL5",13
"GO:0008361","GO:0008361","regulation of cell size","32/2016","182/18860",0.175824175824176,1.6448630734345,3.02426605604262,0.00323150665868671,0.0203457586434034,0.0143054983410726,"SEMA3F/TNFRSF12A/SEMA3G/ARHGAP4/CXCL12/SLC12A7/FN1/PLEK/AKT3/SPP1/APOE/PLXNA3/KIAA0319/SEMA6D/SEMA7A/COL6A1/CRABP2/SLC12A9/DEPTOR/CDK5/IL7R/SLC26A5/LPAR3/CFL1/RGMA/IQGAP3/MAPT/TRPV2/ABCB8/PLXNA4/SLC12A8/AQP1",32
"GO:0060538","GO:0060538","skeletal muscle organ development","34/2016","197/18860",0.17258883248731,1.61459592297156,2.99995014756433,0.00334485034202901,0.0210369736405059,0.0147915050399469,"MCUB/SOX8/MYOM2/BARX2/GPC1/PITX1/SIX4/MYOM1/TGFB1/MEOX2/HLF/BCL9/CNTFR/SIX1/SKIL/COL6A1/ANKRD1/HOMER1/EPHB1/EOMES/HEYL/CDK5/IGF2/DES/SOX11/WT1/MAFF/STAC3/DNER/PAX5/ERO1A/DMD/FER1L6/SCX",34
"GO:2000401","GO:2000401","regulation of lymphocyte migration","16/2016","72/18860",0.222222222222222,2.0789241622575,3.17321040270213,0.00336489436744859,0.0211405478218449,0.0148643300599077,"CORO1A/PYCARD/CXCL12/CD69/ITGA4/CCL21/ADAM8/JAM2/LGALS9/CXCL10/P4HB/APOD/SPN/CCL5/CCL4/CCL3",16
"GO:0050886","GO:0050886","endocrine process","21/2016","105/18860",0.2,1.87103174603175,3.09636448043032,0.00338150750295629,0.0212055210402503,0.0149100139925839,"C1QTNF3/CMA1/SPP1/ECRG4/CRHR1/INHBA/EDN3/IL1B/AVPR2/EDN2/PPARG/EDNRB/ANPEP/SERPINF2/LEP/HSD11B2/OXTR/MME/SUCNR1/AQP1/GJA5",21
"GO:0019233","GO:0019233","sensory perception of pain","18/2016","85/18860",0.211764705882353,1.98109243697479,3.1362552089357,0.00338599659370709,0.0212055210402503,0.0149100139925839,"ABCB1/GRIN2D/CXCL12/KCNA1/SCN1A/PTGES/EPHB1/CDK5/TMEM100/GPR171/PENK/NDN/MRGPRX2/MME/ASIC3/TNF/AQP1/CCL3",18
"GO:0051279","GO:0051279","regulation of release of sequestered calcium ion into cytosol","18/2016","85/18860",0.211764705882353,1.98109243697479,3.1362552089357,0.00338599659370709,0.0212055210402503,0.0149100139925839,"ATP1A2/BAX/CORO1A/CEMIP/TGFB1/PTPN6/F2RL3/CXCL9/ANK2/THY1/GPER1/CXCL10/CXCL11/P2RY6/SLC8A1/TRDN/CXCR3/DMD",18
"GO:0002922","GO:0002922","positive regulation of humoral immune response","8/2016","25/18860",0.32,2.99365079365079,3.45078784631834,0.00342285913611635,0.0213684722415205,0.0150245881493064,"PTPRC/TREM2/HPX/IL1B/CCR7/KLK5/LTA/TNF",8
"GO:0043371","GO:0043371","negative regulation of CD4-positive, alpha-beta T cell differentiation","8/2016","25/18860",0.32,2.99365079365079,3.45078784631834,0.00342285913611635,0.0213684722415205,0.0150245881493064,"RUNX3/FOXP3/TBX21/SMAD7/JAK3/CD69/TNFSF4/TNFSF18",8
"GO:0090200","GO:0090200","positive regulation of release of cytochrome c from mitochondria","8/2016","25/18860",0.32,2.99365079365079,3.45078784631834,0.00342285913611635,0.0213684722415205,0.0150245881493064,"PLAUR/BAK1/BAX/MMP9/PYCARD/GZMK/PMAIP1/GPER1",8
"GO:0009306","GO:0009306","protein secretion","59/2016","388/18860",0.152061855670103,1.4225627965963,2.90959229999382,0.00342835555496556,0.0213802089039624,0.0150328404247823,"CFTR/CD38/TMEM132A/IGF1/RAPGEF3/C1QTNF3/TREM2/GZMB/CHGA/PCK2/MYOM1/CBLN1/TGFB1/COMP/STX1A/TCIRG1/GPLD1/IL12B/PLEK/P3H1/TGFB3/GPR68/IL1B/ADORA2A/APOE/PPARG/PER2/RSAD2/EDNRB/TLR2/RBP4/CLTRN/ANKRD1/TCF7L2/DRD2/ADRA2A/ADAM8/PDIA4/ABCG1/GPER1/APBB1/PRKCB/FGG/C2CD2L/SNCG/SAA1/LEP/COPG1/IDH2/BMP8A/PRKN/IRS2/HLA-DRB1/FAM3D/SUCNR1/TNF/GJA5/CCL5/DOC2B",59
"GO:0044706","GO:0044706","multi-multicellular organism process","38/2016","227/18860",0.167400881057269,1.56606181385917,2.96836548437941,0.00345763876856998,0.0215401057953485,0.0151452670368619,"CD38/GRN/VMP1/PGR/EPYC/CAD/ABCB1/MMP9/TGFB1/PTN/TGFBR1/CALCA/STC2/SPP1/CRHR1/ADCY7/IL1B/IDO1/DSG1/HAVCR2/CYP1A1/PARP1/ADRA2A/CBS/LOC102724560/CTSB/LGALS9/JUNB/SLC19A1/LEP/HSD11B2/FUT7/OXTR/MAFF/HYAL3/HMX3/PSG5/ADRA2B",38
"GO:0002281","GO:0002281","macrophage activation involved in immune response","7/2016","20/18860",0.35,3.27430555555556,3.52050802479519,0.00347781084259574,0.0215522198128155,0.0151537846379903,"GRN/TREM2/NMI/HAVCR2/IL33/SUCNR1/TNF",7
"GO:0002523","GO:0002523","leukocyte migration involved in inflammatory response","7/2016","20/18860",0.35,3.27430555555556,3.52050802479519,0.00347781084259574,0.0215522198128155,0.0151537846379903,"SELE/PTN/ADAM8/SLAMF8/ITGB2/JAM3/FUT7",7
"GO:0002643","GO:0002643","regulation of tolerance induction","7/2016","20/18860",0.35,3.27430555555556,3.52050802479519,0.00347781084259574,0.0215522198128155,0.0151537846379903,"FOXP3/IDO1/HAVCR2/LILRB4/PDCD1/CD3E/HLA-B",7
"GO:0150118","GO:0150118","negative regulation of cell-substrate junction organization","7/2016","20/18860",0.35,3.27430555555556,3.52050802479519,0.00347781084259574,0.0215522198128155,0.0151537846379903,"ARHGAP6/THBS1/MMP14/DMTN/FAM107A/RCC2/APOD",7
"GO:2001185","GO:2001185","regulation of CD8-positive, alpha-beta T cell activation","7/2016","20/18860",0.35,3.27430555555556,3.52050802479519,0.00347781084259574,0.0215522198128155,0.0151537846379903,"RUNX3/LILRB1/NCKAP1L/IRF1/SLC4A2/LILRB4/HLA-A",7
"GO:0007200","GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","27/2016","147/18860",0.183673469387755,1.7182944606414,3.02462441567941,0.00351094606887801,0.0217347781771799,0.0152821449721678,"SELE/CHGA/PLCB4/PIK3CG/CALCA/PLEK/GPR68/ADRA1A/F2RL3/ADORA2A/EDNRB/PLCB2/LHCGR/DRD2/ADRA2A/EDNRA/HOMER1/PTH1R/PRKCB/P2RY12/PTAFR/NMUR1/P2RY6/NRXN1/GRID1/TGM2/P2RY11",27
"GO:0061640","GO:0061640","cytoskeleton-dependent cytokinesis","24/2016","126/18860",0.19047619047619,1.78193499622071,3.04665054702386,0.00353785929657505,0.0218784771562256,0.0153831825172593,"ANLN/BIRC5/KIF4A/KIF20A/ROPN1B/ACTR3/CENPA/STMN1/CIT/CDCA8/ESPL1/CKAP2/NUSAP1/KIF23/CEP55/FMN2/RACGAP1/WASHC5/PLK1/CFL1/AURKB/SEPTIN1/IQGAP3/NUP62",24
"GO:0045005","GO:0045005","DNA-templated DNA replication maintenance of fidelity","15/2016","66/18860",0.227272727272727,2.12617243867244,3.17065675111243,0.00354681024688578,0.0219109113684313,0.0154059876422504,"BRCA1/RAD51/POLQ/POLD1/TIMELESS/BRCA2/PARP1/EME1/DONSON/TONSL/CDK1/SETMAR/EXO1/GEN1/BLM",15
"GO:0001782","GO:0001782","B cell homeostasis","10/2016","36/18860",0.277777777777778,2.59865520282187,3.32148332513174,0.00356105707509443,0.0219759597369085,0.0154517244144027,"CD74/BAK1/FOXP3/BAX/TNFSF13B/TNFAIP3/SASH3/NCKAP1L/DOCK10/IL7R",10
"GO:0007517","GO:0007517","muscle organ development","57/2016","373/18860",0.152815013404826,1.42960870675348,2.8991871264622,0.00356585987608827,0.0219826523330905,0.0154564301088552,"MCUB/SOX8/IGF1/FHL1/MYOM2/BARX2/ALX4/COL11A1/GPC1/PITX1/TGFBR3/SIX4/MYOM1/SMAD7/TGFB1/MEOX2/TGFBR1/HLF/LOX/BCL9/CENPF/CNTFR/SIX1/SKIL/ITGA11/LEF1/COL6A1/ANKRD1/EDNRA/HOMER1/EPHB1/VANGL2/COL6A3/EOMES/HEYL/TBX20/CDK5/IGF2/COL3A1/CXCL10/KY/DES/SOX11/NKX2-5/H1-5/WT1/MAFF/STAC3/DNER/PAX5/LAMA2/ERO1A/DMD/FER1L6/TIFAB/SCX/MUSTN1",57
"GO:0050680","GO:0050680","negative regulation of epithelial cell proliferation","31/2016","176/18860",0.176136363636364,1.64778363997114,2.98698717494994,0.00360811732958026,0.0222199892213318,0.0156233062878426,"TNMD/RUNX3/TGFBR3/VASH1/LIMS2/TGFB1/TGFBR1/SPARC/IL12B/STAT1/KLF9/CDKN1C/APOE/PPARG/SULF1/THBS1/BRCA2/SFRP2/GPC3/CDKN2B/CDKN2A/DRD2/SAV1/INTU/NLRC3/ATOH8/MTSS1/MAGED1/CXCR3/TNF/EPPK1",31
"GO:0002437","GO:0002437","inflammatory response to antigenic stimulus","17/2016","79/18860",0.215189873417722,2.01313542294555,3.12178987144027,0.00364036303813129,0.0223719607915096,0.0157301604525446,"CD6/TREM2/IL12B/CCR7/FCGR2A/FCGR1A/FCER1G/NPY5R/RASGRP1/FUT7/HLA-DRB1/SPN/FCGR3A/IGHG1/LTA/TNF/FCGR1BP",17
"GO:0050730","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","17/2016","79/18860",0.215189873417722,2.01313542294555,3.12178987144027,0.00364036303813129,0.0223719607915096,0.0157301604525446,"FGF10/OSM/PTK6/ANGPT4/TNFSF18/CD80/RAP2C/IL21/FGF7/SFRP2/IL18/SAMSN1/KIT/DMTN/ITGB2/PARP14/CSPG4",17
"GO:0002725","GO:0002725","negative regulation of T cell cytokine production","5/2016","11/18860",0.454545454545455,4.25234487734488,3.73276590735912,0.00368724323200082,0.0224257937175219,0.0157680114291172,"FOXP3/TBX21/SMAD7/LILRB4/HLA-F",5
"GO:0002826","GO:0002826","negative regulation of T-helper 1 type immune response","5/2016","11/18860",0.454545454545455,4.25234487734488,3.73276590735912,0.00368724323200082,0.0224257937175219,0.0157680114291172,"JAK3/TNFSF4/HAVCR2/IL33/LGALS9",5
"GO:0002883","GO:0002883","regulation of hypersensitivity","5/2016","11/18860",0.454545454545455,4.25234487734488,3.73276590735912,0.00368724323200082,0.0224257937175219,0.0157680114291172,"CCR7/FCGR1A/FCER1G/FUT7/SPN",5
"GO:0021561","GO:0021561","facial nerve development","5/2016","11/18860",0.454545454545455,4.25234487734488,3.73276590735912,0.00368724323200082,0.0224257937175219,0.0157680114291172,"SEMA3F/NRP2/SIX1/PLXNA3/PLXNA4",5
"GO:0021610","GO:0021610","facial nerve morphogenesis","5/2016","11/18860",0.454545454545455,4.25234487734488,3.73276590735912,0.00368724323200082,0.0224257937175219,0.0157680114291172,"SEMA3F/NRP2/SIX1/PLXNA3/PLXNA4",5
"GO:0033089","GO:0033089","positive regulation of T cell differentiation in thymus","5/2016","11/18860",0.454545454545455,4.25234487734488,3.73276590735912,0.00368724323200082,0.0224257937175219,0.0157680114291172,"TESPA1/IL2RG/ADAM8/IL7R/RASGRP1",5
"GO:0033314","GO:0033314","mitotic DNA replication checkpoint signaling","5/2016","11/18860",0.454545454545455,4.25234487734488,3.73276590735912,0.00368724323200082,0.0224257937175219,0.0157680114291172,"ORC1/CLSPN/CDC6/TICRR/DONSON",5
"GO:0051987","GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore","5/2016","11/18860",0.454545454545455,4.25234487734488,3.73276590735912,0.00368724323200082,0.0224257937175219,0.0157680114291172,"BIRC5/CCNB1/CDCA8/AURKB/RCC2",5
"GO:0071492","GO:0071492","cellular response to UV-A","5/2016","11/18860",0.454545454545455,4.25234487734488,3.73276590735912,0.00368724323200082,0.0224257937175219,0.0157680114291172,"OPN3/MMP9/MME/MMP1/CERS1",5
"GO:0090673","GO:0090673","endothelial cell-matrix adhesion","5/2016","11/18860",0.454545454545455,4.25234487734488,3.73276590735912,0.00368724323200082,0.0224257937175219,0.0157680114291172,"CEACAM6/GFUS/LEF1/PLPP3/MMP12",5
"GO:0007131","GO:0007131","reciprocal meiotic recombination","14/2016","60/18860",0.233333333333333,2.18287037037037,3.1747960525766,0.00369843519529496,0.0224257937175219,0.0157680114291172,"RAD51/TRIP13/RAD51AP1/MND1/TOP2A/BRIP1/FANCD2/EME1/HFM1/RMI1/RAD51B/SLX4/RAD54B/MSH5",14
"GO:0060135","GO:0060135","maternal process involved in female pregnancy","14/2016","60/18860",0.233333333333333,2.18287037037037,3.1747960525766,0.00369843519529496,0.0224257937175219,0.0157680114291172,"PGR/PTN/STC2/SPP1/ADCY7/DSG1/HAVCR2/PARP1/CBS/LOC102724560/CTSB/LGALS9/JUNB/HMX3",14
"GO:0140527","GO:0140527","reciprocal homologous recombination","14/2016","60/18860",0.233333333333333,2.18287037037037,3.1747960525766,0.00369843519529496,0.0224257937175219,0.0157680114291172,"RAD51/TRIP13/RAD51AP1/MND1/TOP2A/BRIP1/FANCD2/EME1/HFM1/RMI1/RAD51B/SLX4/RAD54B/MSH5",14
"GO:0050905","GO:0050905","neuromuscular process","33/2016","191/18860",0.172774869109948,1.61633632510596,2.9618011547066,0.00373847102215882,0.022622150136134,0.0159060734434145,"SCN4A/SLC1A3/TNNT1/GRIN2D/COMP/CDH23/KCNA1/ADGRD1/ADORA2A/TNNT3/SCN1A/DRD2/EDNRA/GRID2/HOMER1/ANKFN1/NPR2/CCDC78/CA3/TPP1/FOXS1/NRXN1/HOXC10/PENK/GPR88/SYNM/PRKN/STAC3/HMX3/DMD/TNF/TMEM150C/TIFAB",33
"GO:0051495","GO:0051495","positive regulation of cytoskeleton organization","33/2016","191/18860",0.172774869109948,1.61633632510596,2.9618011547066,0.00373847102215882,0.022622150136134,0.0159060734434145,"SCIN/TENM1/MYOC/LIMCH1/SPAG5/RAPGEF3/PYCARD/TGFBR1/PFN1/CRACD/PLEK/TGFB3/NCKAP1L/STIL/CCR7/PLXNA3/CCL21/SLAIN1/GPR65/PLK4/GSN/ADD3/SKA1/LMOD1/ARPC2/SERPINF2/MTSS1/CCL11/CFL1/CDK5R1/AURKB/MAPT/NUP62",33
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","45/2016","281/18860",0.160142348754448,1.4981570920183,2.91065202655931,0.00375904409209198,0.0227233831006623,0.015977252308332,"LPAR2/GLP2R/RAPGEF3/NOS1/RGS1/CHGA/VIPR2/CXCL12/CALCA/ADGRD1/CNR1/GPR68/CRHR1/ADRA1A/ADCY7/CXCR4/GPR18/AVPR2/ADORA2A/AKAP12/GABBR2/LHCGR/CXCL9/GPR65/HTR7/DRD2/ADGRL3/ADRA2A/EDNRA/PTH1R/ADCY1/GPR146/GPER1/CXCL10/CXCL11/P2RY12/LPAR3/GPR171/GPR88/PTGDR2/NPY2R/PDE2A/CXCR3/GRM7/PRKY",45
"GO:0002360","GO:0002360","T cell lineage commitment","11/2016","42/18860",0.261904761904762,2.45016061980348,3.25488761813261,0.00376744115964273,0.0227508806290172,0.0159965863549585,"FOXP3/TBX21/IL12RB1/JAK3/CD69/IL12B/TNFSF18/LY9/SLAMF6/SOCS3/SPN",11
"GO:0007015","GO:0007015","actin filament organization","69/2016","469/18860",0.147121535181237,1.3763453142451,2.85530325271464,0.00378015286054518,0.0228043507260644,0.0160341822194338,"SCIN/TENM1/TMSB10/MYOC/ARHGAP6/LIMCH1/PAK3/RAPGEF3/ITGB5/SORBS1/CORO1A/COTL1/PYCARD/TGFBR1/PDLIM1/CXCL12/PFN1/CRACD/ARPC3/ACTR3/PLEK/RHOU/RGS4/STMN1/TGFB3/NCKAP1L/PACSIN1/CCR7/RHOJ/RAC2/CGNL1/CNN1/ARPC1B/MICAL2/MICAL1/LCP1/MYO1G/LIMD2/ERMN/TMOD1/CCL21/GAS2L3/DIAPH3/GPR65/MYO1F/TPM3/GSN/ADD3/PLEKHH2/CYRIB/ENAH/FMN2/CATIP/DMTN/LMOD1/ARPC2/MICALL2/WASHC5/SAMD14/SERPINF2/FAM107A/XIRP1/MTSS1/CCL11/RND1/CFL1/IQGAP3/PRKN/GAS2L2",69
"GO:0048534","GO:0048534","hematopoietic or lymphoid organ development","21/2016","106/18860",0.19811320754717,1.85338050314465,3.04811024776071,0.00380182447224442,0.0228915064504285,0.0160954631031875,"BCL3/FGF10/PTPRC/SIX4/TGFB1/HOXA3/TGFBR1/NKX3-2/ARTN/SIX1/BARX1/CDKN2B/CCNB2/CXCR5/FLVCR1/HAND2/IL7R/CACNB4/NKX2-5/LTA/LTB",21
"GO:0003044","GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","13/2016","54/18860",0.240740740740741,2.25216784244562,3.18781557411723,0.00380234427170513,0.0228915064504285,0.0160954631031875,"CMA1/ADRA1A/EDN3/AVPR2/EDN2/EDNRB/ANPEP/SERPINF2/HSD11B2/OXTR/MME/SUCNR1/GJA5",13
